cpa_id,cluster
393010,2
393011,2
393030,2
393031,2
393065,2
393066,2
393067,2
393137,2
393146,2
393147,2
393148,2
393155,2
393156,2
393157,2
393167,2
393168,2
393169,2
393177,2
393182,2
393183,2
393184,2
393190,2
393191,2
393193,2
393194,2
393195,2
393202,2
393203,2
393204,2
393205,2
393206,2
393207,2
393208,2
393214,2
393215,2
393216,2
393217,2
393218,2
393219,2
393227,2
393228,2
393229,2
393230,2
393231,2
393236,2
393237,2
393238,2
394203,2
394205,2
394206,2
394208,2
394232,2
394233,2
394234,2
394235,2
394236,2
394238,2
394239,2
394258,2
394259,2
394260,2
394261,2
394262,2
394263,2
394264,2
394265,2
394266,2
394282,2
394283,2
394284,2
394285,2
394286,2
394287,2
394288,2
394289,2
394290,2
394306,2
394307,2
394308,2
394309,2
394310,2
394311,2
394312,2
394313,2
394314,2
394315,2
394316,2
394330,2
394331,2
394332,2
394333,2
394334,2
394335,2
394336,2
394337,2
394338,2
394339,2
394340,2
394354,2
394355,2
394356,2
394357,2
394358,2
394359,2
394360,2
394361,2
394362,2
394363,2
394364,2
394365,2
394366,2
394377,2
394378,2
394379,2
394380,2
394381,2
394382,2
394383,2
394384,2
394385,2
394386,2
394387,2
394395,2
394396,2
394397,2
394399,2
394400,2
394401,2
394402,2
394403,2
394404,2
394405,2
394410,2
394411,2
394412,2
394413,2
394414,2
394416,2
394417,2
394418,2
394419,2
394420,2
394421,2
394422,2
394423,2
394424,2
394426,2
394429,2
394430,2
394431,2
394432,2
394433,2
394434,2
394435,2
394436,2
394437,2
394438,2
394439,2
394440,2
394441,2
394442,2
394443,2
394444,2
394445,2
394454,2
394455,2
394456,2
394458,2
394459,2
394460,2
394468,2
394469,2
394470,2
394479,2
394480,2
394481,2
394490,2
394491,2
394730,2
394731,2
394732,2
394751,2
394752,2
394753,2
394774,2
394775,2
394776,2
394777,2
395203,2
395209,2
395214,2
395215,2
395221,2
395226,2
395227,2
395229,2
395231,2
395234,2
395235,2
395236,2
395237,2
395239,2
395241,2
395242,2
395243,2
395244,2
395245,2
395246,2
395247,2
395254,2
395255,2
395256,2
395264,2
395265,2
395266,2
395267,2
395268,2
395275,2
395276,2
395277,2
395278,2
395279,2
395280,2
395284,2
395285,2
395286,2
396314,2
396324,2
396325,2
396326,2
396335,2
396336,2
396337,2
396344,2
396345,2
396346,2
396347,2
396348,2
396349,2
396355,2
396356,2
396357,2
396358,2
396359,2
396366,2
396367,2
396368,2
396369,2
396370,2
396378,2
396379,2
396380,2
396385,2
396386,2
396387,2
396388,2
396390,2
396391,2
396392,2
396393,2
396394,2
396602,2
323354,3
323355,3
323360,3
323373,3
323378,3
323388,3
323494,3
323505,3
390089,3
390090,3
390091,3
390092,3
390095,3
390098,3
390099,3
390217,3
390257,3
390258,3
390259,3
390260,3
390264,3
390278,3
390297,3
390306,3
390307,3
390308,3
390309,3
390311,3
390312,3
390313,3
390315,3
390316,3
390317,3
390319,3
390320,3
390323,3
390332,3
390333,3
391024,3
391025,3
391026,3
391027,3
391028,3
391110,3
391111,3
391119,3
391124,3
391126,3
391131,3
391135,3
391139,3
391147,3
391149,3
391150,3
391151,3
391152,3
391153,3
391156,3
391157,3
391158,3
391974,3
391975,3
391985,3
391986,3
391987,3
391988,3
391989,3
391990,3
392003,3
392004,3
392005,3
392006,3
392007,3
392008,3
392009,3
392025,3
392026,3
392027,3
392028,3
392029,3
392030,3
392031,3
392045,3
392046,3
392047,3
392048,3
392049,3
392050,3
392051,3
392064,3
392065,3
392066,3
392067,3
392068,3
392069,3
392070,3
392083,3
392084,3
392085,3
392086,3
392087,3
392088,3
392102,3
392103,3
392104,3
392105,3
392115,3
392179,3
392180,3
392183,3
392184,3
392185,3
392192,3
392193,3
392195,3
392196,3
392203,3
392204,3
392205,3
392206,3
392207,3
392213,3
392214,3
392215,3
392216,3
392218,3
392223,3
392224,3
392227,3
392229,3
392234,3
392235,3
392453,3
392454,3
392472,3
393152,3
393153,3
393161,3
393162,3
393163,3
393164,3
393171,3
393172,3
393173,3
393174,3
393186,3
393187,3
393233,3
393234,3
393235,3
393241,3
393531,3
393698,3
394083,3
394104,3
394108,3
394126,3
394127,3
394128,3
394129,3
394131,3
394135,3
394152,3
394160,3
394172,3
394173,3
394174,3
394179,3
394180,3
394181,3
394182,3
394183,3
394195,3
394196,3
394197,3
394209,3
394210,3
394212,3
394221,3
394222,3
394223,3
394237,3
394249,3
394250,3
394271,3
394272,3
394273,3
394274,3
394296,3
394320,3
394370,3
394371,3
394391,3
394625,3
394639,3
394640,3
394649,3
394650,3
394651,3
394652,3
394653,3
394654,3
394655,3
394664,3
394665,3
394666,3
394667,3
394668,3
394669,3
394671,3
394672,3
394673,3
394674,3
394682,3
394683,3
394684,3
394685,3
394686,3
394687,3
394688,3
394689,3
394690,3
394691,3
394692,3
394693,3
394701,3
394702,3
394703,3
394704,3
394705,3
394706,3
394707,3
394708,3
394709,3
394710,3
394711,3
394720,3
394721,3
394722,3
394723,3
394724,3
394725,3
394726,3
394727,3
394728,3
394729,3
394740,3
394741,3
394742,3
394743,3
394744,3
394745,3
394746,3
394747,3
394748,3
394749,3
394750,3
394765,3
394766,3
394767,3
394768,3
394769,3
394770,3
394771,3
394772,3
394773,3
394790,3
394791,3
394792,3
394793,3
394794,3
394795,3
394796,3
394798,3
394813,3
394814,3
394815,3
394816,3
394817,3
394818,3
394819,3
394820,3
394838,3
394839,3
394840,3
394841,3
394842,3
394843,3
394863,3
394864,3
394865,3
394866,3
394867,3
394868,3
394888,3
394890,3
394891,3
394892,3
394893,3
394894,3
394895,3
394896,3
394910,3
394911,3
394912,3
394913,3
394914,3
395134,3
395143,3
395152,3
395153,3
395154,3
395155,3
395161,3
395162,3
395163,3
395164,3
395170,3
395171,3
395172,3
395173,3
395179,3
395180,3
395181,3
395182,3
395183,3
395191,3
395192,3
395202,3
395213,3
323350,4
323396,4
323401,4
323402,4
323438,4
323477,4
323490,4
390218,4
390276,4
390277,4
390324,4
390325,4
390326,4
390335,4
390339,4
390340,4
390341,4
390343,4
390384,4
391007,4
391008,4
391009,4
391010,4
391011,4
391012,4
391013,4
391014,4
391015,4
391017,4
391018,4
391019,4
391087,4
391093,4
391094,4
391100,4
391101,4
391102,4
391112,4
391113,4
391120,4
391121,4
391122,4
391123,4
391127,4
391128,4
391129,4
391130,4
391133,4
391134,4
391136,4
391137,4
391138,4
391140,4
391141,4
391142,4
391143,4
391144,4
391145,4
391146,4
391171,4
391172,4
391173,4
391174,4
391176,4
391178,4
391179,4
391183,4
391184,4
391185,4
391186,4
391187,4
391188,4
391189,4
391190,4
391191,4
391192,4
391193,4
391197,4
391198,4
391863,4
391864,4
392222,4
392230,4
392231,4
392232,4
392233,4
392240,4
392241,4
392242,4
392243,4
392428,4
392451,4
392452,4
392467,4
392493,4
392494,4
392496,4
392497,4
392498,4
392500,4
392501,4
392502,4
392504,4
392505,4
393008,4
393018,4
393019,4
393024,4
393131,4
393138,4
393139,4
393140,4
393149,4
393150,4
393151,4
393159,4
393160,4
393170,4
393175,4
393185,4
393188,4
393189,4
393196,4
393197,4
393198,4
393199,4
393200,4
393201,4
393209,4
393210,4
393211,4
393212,4
393213,4
393220,4
393222,4
393223,4
393224,4
393225,4
393232,4
393240,4
393371,4
393400,4
393408,4
393410,4
393482,4
394013,4
394015,4
394016,4
394017,4
394018,4
394019,4
394020,4
394021,4
394022,4
394023,4
394024,4
394106,4
394107,4
394133,4
394134,4
394154,4
394155,4
394156,4
394158,4
394159,4
394175,4
394176,4
394177,4
394198,4
394199,4
394200,4
394201,4
394202,4
394204,4
394207,4
394224,4
394225,4
394226,4
394227,4
394228,4
394230,4
394231,4
394251,4
394252,4
394253,4
394254,4
394255,4
394256,4
394257,4
394275,4
394276,4
394277,4
394278,4
394279,4
394280,4
394281,4
394297,4
394298,4
394299,4
394300,4
394301,4
394302,4
394303,4
394304,4
394305,4
394321,4
394322,4
394323,4
394324,4
394325,4
394326,4
394327,4
394328,4
394329,4
394345,4
394346,4
394347,4
394348,4
394349,4
394350,4
394351,4
394352,4
394353,4
394372,4
394373,4
394374,4
394375,4
394376,4
394392,4
394393,4
394394,4
394409,4
395135,4
395144,4
395145,4
395146,4
395147,4
395150,4
395156,4
395157,4
395158,4
395159,4
395160,4
395165,4
395166,4
395167,4
395168,4
395169,4
395174,4
395175,4
395176,4
395177,4
395178,4
395184,4
395185,4
395186,4
395187,4
395188,4
395193,4
395194,4
395195,4
395196,4
395197,4
395198,4
395204,4
395205,4
395206,4
395207,4
395216,4
395217,4
395218,4
395220,4
395228,4
395230,4
395238,4
396288,4
396305,4
396306,4
396315,4
396316,4
396327,4
396328,4
396338,4
396339,4
396340,4
396350,4
396351,4
396360,4
396361,4
396371,4
396372,4
396381,4
396382,4
396389,4
396586,4
396588,4
396589,4
396590,4
396591,4
396592,4
396593,4
396594,4
396595,4
396596,4
396597,4
396598,4
396599,4
396600,4
396601,4
323322,5
323328,5
323329,5
323333,5
323371,5
323525,5
323538,5
388527,5
388529,5
388567,5
388568,5
388569,5
388570,5
388571,5
388572,5
389315,5
389337,5
389338,5
389339,5
389340,5
389341,5
389342,5
389343,5
389446,5
389878,5
389879,5
390093,5
390096,5
390097,5
390100,5
390101,5
390102,5
390103,5
390104,5
390105,5
390106,5
390107,5
390108,5
390109,5
390110,5
390111,5
390112,5
390113,5
390114,5
390115,5
390116,5
390117,5
390118,5
390119,5
390120,5
390121,5
390122,5
390123,5
390124,5
390125,5
390126,5
390127,5
390128,5
390129,5
390130,5
390131,5
390132,5
390133,5
390134,5
390135,5
390136,5
390137,5
390138,5
390139,5
390140,5
390141,5
390142,5
390143,5
390144,5
390145,5
390146,5
390159,5
390161,5
390190,5
390191,5
390192,5
390193,5
390194,5
390195,5
390196,5
390197,5
390198,5
390199,5
390200,5
390201,5
390202,5
390204,5
390205,5
390206,5
390207,5
390208,5
390209,5
390212,5
390213,5
390262,5
390270,5
390271,5
390272,5
390273,5
390274,5
390275,5
390295,5
390296,5
390310,5
390314,5
390318,5
390355,5
390359,5
390364,5
390394,5
390395,5
390396,5
390397,5
390398,5
390399,5
390400,5
390401,5
390402,5
390403,5
390405,5
390406,5
390407,5
390408,5
390409,5
390413,5
390414,5
390415,5
390416,5
390417,5
390418,5
390419,5
390420,5
390421,5
390422,5
390423,5
390424,5
390425,5
390426,5
390427,5
390428,5
390429,5
390430,5
390431,5
390432,5
390433,5
390434,5
390435,5
390436,5
390437,5
390438,5
390439,5
390440,5
390441,5
390442,5
390443,5
390444,5
390445,5
390446,5
390447,5
390449,5
390450,5
390451,5
390452,5
390453,5
390454,5
390455,5
390456,5
390457,5
390458,5
390460,5
390461,5
390462,5
390463,5
390464,5
390465,5
390466,5
390468,5
390469,5
390470,5
390471,5
390472,5
390473,5
390478,5
390479,5
390480,5
390481,5
390482,5
390488,5
390489,5
390490,5
390491,5
390501,5
390502,5
390511,5
390520,5
391021,5
391023,5
391163,5
391164,5
391165,5
391166,5
391167,5
391168,5
391169,5
391170,5
391225,5
391242,5
391243,5
391262,5
392237,5
392238,5
392248,5
392249,5
393020,5
394042,5
394044,5
394045,5
394050,5
394051,5
394052,5
394056,5
394057,5
394064,5
394066,5
394067,5
394070,5
394071,5
394072,5
394075,5
394076,5
394089,5
394090,5
394091,5
394092,5
394093,5
394094,5
394095,5
394096,5
394097,5
394098,5
394099,5
394100,5
394115,5
394116,5
394117,5
394118,5
394119,5
394120,5
394121,5
394122,5
394123,5
394140,5
394141,5
394142,5
394143,5
394144,5
394145,5
394146,5
394147,5
394148,5
394163,5
394164,5
394165,5
394166,5
394167,5
394168,5
394169,5
394170,5
394187,5
394188,5
394189,5
394190,5
394191,5
394192,5
394193,5
394194,5
394216,5
394217,5
394218,5
394219,5
394243,5
394244,5
394245,5
394246,5
394247,5
394270,5
394295,5
394607,5
394608,5
394609,5
394622,5
394623,5
394624,5
394635,5
394636,5
394637,5
394638,5
394670,5
394937,5
395069,5
395081,5
395345,5
396933,5
396934,5
396942,5
396943,5
396944,5
396945,5
396950,5
396951,5
396952,5
396954,5
396955,5
396956,5
396960,5
396961,5
396963,5
397328,5
397329,5
397330,5
397331,5
397349,5
397350,5
397351,5
397352,5
397353,5
397354,5
397355,5
397356,5
397357,5
397358,5
397359,5
397372,5
397373,5
397374,5
397375,5
397379,5
397380,5
397381,5
397395,5
397396,5
397397,5
397400,5
397401,5
397402,5
397412,5
397413,5
397416,5
397420,5
397540,5
397541,5
397552,5
397553,5
397554,5
397564,5
397565,5
397566,5
397567,5
397580,5
397581,5
397582,5
397598,5
323335,6
323345,6
323366,6
323403,6
323405,6
323410,6
323486,6
323504,6
323514,6
388573,6
390085,6
390160,6
390162,6
390163,6
390164,6
390165,6
390166,6
390167,6
390168,6
390169,6
390170,6
390171,6
390172,6
390173,6
390174,6
390175,6
390219,6
390247,6
390248,6
390249,6
390250,6
390251,6
390342,6
390344,6
390345,6
390352,6
390353,6
390354,6
390356,6
390357,6
390358,6
390360,6
390361,6
390362,6
390363,6
390365,6
390366,6
390368,6
390369,6
390386,6
390404,6
390410,6
390411,6
390412,6
390448,6
391020,6
391022,6
391148,6
391154,6
391155,6
391159,6
391160,6
391161,6
391162,6
391194,6
391195,6
391196,6
391199,6
391200,6
391201,6
391202,6
391203,6
391204,6
391205,6
391206,6
391207,6
391208,6
391210,6
391211,6
391212,6
391213,6
391214,6
391215,6
391216,6
391217,6
391218,6
391219,6
391220,6
391221,6
391222,6
391226,6
391227,6
391228,6
391229,6
391230,6
391231,6
391232,6
391233,6
391234,6
391235,6
391236,6
391237,6
391239,6
391244,6
391245,6
391246,6
391247,6
391248,6
391249,6
391250,6
391251,6
391252,6
391253,6
391254,6
391255,6
391256,6
391263,6
391264,6
391265,6
391266,6
391267,6
391268,6
391269,6
391270,6
391271,6
391272,6
391273,6
391274,6
391275,6
391282,6
391283,6
391284,6
391285,6
391286,6
391287,6
391288,6
391289,6
391290,6
391291,6
391292,6
391293,6
391294,6
391295,6
391296,6
391304,6
391305,6
391306,6
391307,6
391308,6
391309,6
391310,6
391311,6
391312,6
391313,6
391314,6
391315,6
391316,6
391317,6
391318,6
391319,6
391328,6
391329,6
391330,6
391331,6
391332,6
391333,6
391334,6
391335,6
391336,6
391337,6
391343,6
391344,6
391345,6
391346,6
391347,6
391348,6
391349,6
391350,6
391351,6
391352,6
391353,6
391354,6
391355,6
391356,6
391357,6
391362,6
391363,6
391364,6
391365,6
391366,6
391367,6
391368,6
391369,6
391370,6
391371,6
391372,6
391373,6
391374,6
391375,6
391383,6
391384,6
391385,6
391386,6
391387,6
391388,6
391389,6
391390,6
391391,6
391392,6
391393,6
391394,6
391395,6
391401,6
391402,6
391403,6
391404,6
391405,6
391406,6
391407,6
391408,6
391409,6
391410,6
391415,6
391416,6
391417,6
391418,6
391419,6
391420,6
391421,6
391422,6
391423,6
391424,6
391425,6
391435,6
391436,6
391437,6
391438,6
391439,6
391453,6
391454,6
391455,6
391473,6
391865,6
392140,6
392217,6
392225,6
392226,6
392228,6
392236,6
392239,6
392393,6
392394,6
392395,6
392396,6
392399,6
392400,6
392401,6
392402,6
392405,6
392406,6
392407,6
392409,6
392410,6
392411,6
392465,6
392466,6
392479,6
392480,6
392485,6
392487,6
392488,6
392490,6
392491,6
392492,6
392495,6
392499,6
392974,6
392975,6
392984,6
392985,6
392986,6
392993,6
392994,6
392995,6
392996,6
392997,6
393002,6
393003,6
393004,6
393005,6
393006,6
393007,6
393012,6
393013,6
393014,6
393015,6
393016,6
393017,6
393021,6
393022,6
393023,6
393025,6
393026,6
393027,6
393028,6
393029,6
393176,6
393490,6
394012,6
394040,6
394077,6
394079,6
394080,6
394081,6
394082,6
394102,6
394103,6
394125,6
394149,6
394151,6
394171,6
394220,6
394248,6
394495,6
394496,6
394498,6
394499,6
394938,6
395117,6
395125,6
395126,6
395131,6
395136,6
395137,6
395138,6
395140,6
395141,6
395148,6
395149,6
395151,6
396935,6
396939,6
396940,6
396941,6
396947,6
396948,6
396949,6
396957,6
396958,6
396959,6
396964,6
396969,6
396970,6
396971,6
397360,6
397361,6
397362,6
397382,6
397383,6
397384,6
397385,6
397386,6
397404,6
397405,6
397406,6
397407,6
