cpa_id,cluster
3812,0
3814,0
3815,0
3816,0
3817,0
3820,0
3822,0
3823,0
3826,0
3827,0
3828,0
3829,0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,0
3857,0
3858,0
3859,0
3860,0
3861,0
3862,0
3867,0
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,0
3904,0
3905,0
3906,0
3908,0
3915,0
3916,0
3918,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,1
3934,1
3935,0
3942,0
3943,0
3944,0
3945,0
3947,1
3948,1
3953,0
3956,1
3957,1
3963,0
3964,0
3966,1
3967,1
3968,1
3973,0
3974,1
3975,1
3976,1
3990,1
3991,1
4001,1
4009,1
4010,1
4011,1
4024,1
4026,1
4027,1
4028,1
4029,1
4038,1
4039,1
4040,1
4049,1
4050,1
4051,1
4052,1
4063,1
4064,1
3740,3
3747,3
3748,3
3754,3
3755,3
3756,3
3769,3
3778,3
3783,3
3764,3
3770,3
3779,3
3784,3
3785,3
3789,3
3790,3
3791,3
3792,3
3795,3
3796,3
3798,3
3799,3
3800,3
3803,3
3804,3
3805,3
3806,3
3807,3
3808,3
3809,3
3810,3
3811,3
3813,3
3818,3
3819,3
3821,3
3824,3
3825,3
3838,3
3845,3
3855,2
3856,3
3863,2
3864,2
3865,2
3866,2
3875,2
3885,2
3907,2
3909,2
3910,2
3911,2
3917,2
3919,2
3920,2
3921,2
3922,2
3927,2
3936,2
3946,2
3949,2
3950,2
3954,2
3955,2
3958,2
3959,2
3965,2
3969,2
3972,2
3977,2
3978,2
3984,2
3985,2
3986,2
3987,2
3988,2
3989,2
3996,2
3997,2
3998,2
3999,2
4000,2
4002,2
4003,2
4004,2
4007,2
4008,2
4012,2
4013,2
4014,2
4015,2
4016,2
4022,2
4025,2
4030,2
4035,2
4036,2
4037,2
4045,2
4046,2
4047,2
4048,2
4060,2
4068,2
4069,2
4070,2
4071,2
4072,2
4073,2
4074,2
4083,2
4099,2
4108,2
4122,2
4132,2
4133,2
4144,2
4145,2
4159,2
4161,2
4173,2
4195,2
4216,2
4234,2
3768,5
4021,5
4023,5
4032,5
4033,5
4034,5
4043,5
4044,5
4055,5
4056,5
4057,5
4058,5
4059,5
4061,5
4062,5
4066,5
4067,5
4075,5
4076,5
4081,5
4082,5
4084,5
4085,5
4092,5
4093,5
4094,5
4095,5
4096,5
4097,5
4098,5
4100,5
4101,5
4102,5
4107,4
4109,5
4110,5
4111,5
4112,5
4113,5
4119,4
4120,4
4121,4
4123,5
4124,5
4125,5
4126,5
4129,4
4130,4
4131,4
4134,5
4135,5
4136,5
4137,5
4138,5
4142,4
4143,4
4146,4
4147,5
4148,5
4149,5
4150,5
4151,5
4158,4
4160,4
4162,5
4163,5
4164,5
4172,4
4174,4
4175,5
4176,5
4183,4
4184,4
4185,4
4186,5
4192,4
4193,4
4194,4
4196,4
4201,4
4202,4
4203,4
4204,4
4205,4
4206,4
4207,4
4208,4
4215,4
4217,4
4218,4
4219,4
4226,4
4227,4
4228,4
4235,4
4236,4
4237,4
4241,4
4242,4
4243,4
4244,4
4245,4
4246,4
4247,4
4257,4
4258,4
4259,4
4269,4
4270,4
4271,4
4279,4
4280,4
4281,4
4282,4
4291,4
4292,4
4293,4
4303,4
4316,4
4324,4
4325,4
4326,4
4338,4
4351,4
4361,4
4370,4
4379,4
4380,4
4389,4
4395,4
4403,4
