cpa_id,cluster
405900,5
405901,5
405905,5
405906,5
405910,5
405911,5
405919,5
323996,6
324017,6
324032,6
324053,6
324075,6
324087,6
324099,6
324100,6
324101,6
324103,6
324105,6
324111,6
324116,6
324119,6
324122,6
324126,6
324132,6
324145,6
324170,6
324210,6
324218,6
324219,6
324225,6
324229,6
324230,6
324237,6
324246,6
324256,6
324274,6
324283,6
324287,6
324299,6
404542,6
404857,6
404860,6
404861,6
404928,6
404929,6
404930,6
404931,6
404932,6
404933,6
404934,6
404935,6
404936,6
404937,6
404938,6
404939,6
404940,6
404950,6
404957,6
404958,6
404959,6
404960,6
405030,6
405032,6
405033,6
405034,6
405035,6
405037,6
405038,6
405039,6
405042,6
405044,6
405045,6
405046,6
405047,6
405048,6
405049,6
405050,6
405051,6
405052,6
405054,6
405055,6
405056,6
405110,6
405270,6
405271,6
405275,6
405276,6
405277,6
405278,6
405279,6
405290,6
405291,6
405298,6
405299,6
405364,6
405588,6
405594,6
405595,6
405606,6
405607,6
405608,6
405609,6
405610,6
405611,6
405612,6
405613,6
405614,6
405615,6
405616,6
405617,6
405620,6
405621,6
405622,6
405623,6
405624,6
405633,6
405634,6
405635,6
405636,6
405637,6
405638,6
405639,6
405640,6
405641,6
405642,6
405643,6
405644,6
405645,6
405646,6
405647,6
405648,6
405649,6
405650,6
405651,6
405654,6
405655,6
405656,6
405657,6
405670,6
405671,6
405708,6
405723,6
405724,6
405725,6
405726,6
405727,6
405728,6
405729,6
405730,6
405731,6
405732,6
405733,6
405734,6
405735,6
405736,6
405737,6
405738,6
405739,6
405740,6
405741,6
405742,6
405743,6
405744,6
405745,6
405746,6
405747,6
405748,6
405749,6
405758,6
405759,6
405760,6
405771,6
405772,6
405773,6
405844,6
405846,6
405847,6
405848,6
405849,6
405850,6
405851,6
405852,6
405853,6
405854,6
405855,6
405856,6
405857,6
405858,6
405859,6
405860,6
405861,6
405862,6
405863,6
405864,6
405865,6
405866,6
405867,6
405868,6
405869,6
405870,6
405871,6
405872,6
405873,6
405874,6
405875,6
405876,6
405877,6
405878,6
405879,6
405880,6
405881,6
405882,6
405883,6
405884,6
405885,6
405886,6
405887,6
405892,6
405893,6
405898,6
405899,6
405903,6
405904,6
405925,6
405926,6
405949,6
405968,6
405969,6
405971,6
405984,6
406002,6
406003,6
406004,6
406079,6
406130,6
406131,6
406137,6
406138,6
406161,6
406174,6
406177,6
406178,6
406179,6
406247,6
406248,6
406252,6
406262,6
406263,6
406264,6
406265,6
406269,6
406320,6
406321,6
406333,6
406339,6
406340,6
406476,6
406477,6
406478,6
406479,6
406480,6
406481,6
406500,6
406501,6
406502,6
406503,6
406504,6
406505,6
406506,6
406507,6
406508,6
406509,6
406510,6
406511,6
406512,6
406513,6
406514,6
406515,6
406516,6
406517,6
406518,6
406519,6
406520,6
406521,6
406522,6
406523,6
406524,6
406525,6
406526,6
406527,6
406528,6
406530,6
406531,6
406532,6
406535,6
407815,6
407816,6
407817,6
407818,6
407819,6
408008,6
