cpa_id,cluster
395604,1
395605,1
395609,1
395610,1
395611,1
395612,1
395613,1
395614,1
395615,1
395616,1
395617,1
395618,1
395621,1
395622,1
395623,1
395624,1
395625,1
395626,1
395627,1
395628,1
395629,1
395630,1
395631,1
395634,1
395635,1
395636,1
395637,1
395638,1
395644,1
395645,1
395646,1
395647,1
395648,1
395649,1
395656,1
395657,1
395658,1
395659,1
395660,1
395670,1
395671,1
395672,1
395673,1
395674,1
395675,1
395676,1
395677,1
395678,1
395679,1
395682,1
395683,1
395684,1
395685,1
395686,1
395687,1
395688,1
395689,1
395690,1
395694,1
395695,1
395696,1
395697,1
395698,1
395699,1
395700,1
395701,1
395702,1
395703,1
395742,1
395743,1
395744,1
395745,1
395746,1
395752,1
395753,1
395754,1
395755,1
395756,1
395757,1
395758,1
395760,1
396505,1
396506,1
396514,1
396515,1
396516,1
396517,1
396520,1
396521,1
396522,1
396523,1
396525,1
396526,1
396527,1
396528,1
396531,1
396532,1
396533,1
396534,1
396535,1
396536,1
396537,1
323368,2
323376,2
323377,2
323381,2
323389,2
323392,2
323432,2
323440,2
323441,2
323466,2
390321,2
390322,2
390387,2
390388,2
390590,2
390591,2
390592,2
390593,2
390594,2
390600,2
390601,2
390602,2
390603,2
390604,2
390605,2
390606,2
390614,2
390615,2
390616,2
390617,2
390618,2
390619,2
390620,2
390637,2
390638,2
390639,2
390640,2
390657,2
390658,2
390659,2
390660,2
390661,2
390662,2
390663,2
390664,2
390665,2
390666,2
390667,2
390668,2
390669,2
390678,2
390679,2
390680,2
390681,2
390682,2
390683,2
390684,2
390685,2
390686,2
390687,2
390688,2
390689,2
390690,2
390691,2
390692,2
390693,2
390694,2
390701,2
390702,2
390703,2
390704,2
390705,2
390706,2
390707,2
390708,2
390709,2
390710,2
390711,2
390712,2
390713,2
390715,2
390723,2
390724,2
390725,2
390726,2
390727,2
390728,2
390729,2
390730,2
390731,2
390732,2
390740,2
390741,2
390742,2
390743,2
390744,2
390745,2
390746,2
390747,2
390748,2
390749,2
390758,2
390759,2
390760,2
390761,2
390762,2
390763,2
391868,2
391869,2
391872,2
391983,2
392023,2
392043,2
392160,2
392459,2
392461,2
392576,2
392588,2
392589,2
392614,2
392619,2
392844,2
392845,2
392846,2
392847,2
392848,2
392849,2
392850,2
392859,2
392860,2
392862,2
392863,2
392864,2
392865,2
392896,2
393046,2
393050,2
393051,2
393055,2
393056,2
393059,2
393063,2
393075,2
393115,2
393116,2
393117,2
393118,2
393119,2
393244,2
393730,2
393731,2
393732,2
393733,2
393734,2
393735,2
393742,2
393743,2
393744,2
393745,2
393746,2
393747,2
393748,2
393753,2
393754,2
393755,2
393756,2
393757,2
393758,2
393759,2
393760,2
393761,2
393766,2
393767,2
393768,2
393769,2
393770,2
393771,2
393772,2
393773,2
393774,2
393778,2
393779,2
393780,2
393781,2
393782,2
393783,2
393784,2
393785,2
393786,2
393787,2
393792,2
393793,2
393794,2
393795,2
393796,2
393797,2
393798,2
393799,2
393800,2
393801,2
393802,2
393803,2
393804,2
393805,2
393810,2
393811,2
393812,2
393813,2
393814,2
393815,2
393816,2
393817,2
393818,2
393819,2
393820,2
393821,2
393824,2
393825,2
393826,2
393827,2
393828,2
393829,2
393830,2
393831,2
393832,2
393833,2
393834,2
393835,2
393836,2
393837,2
393838,2
393839,2
393840,2
393841,2
393842,2
393843,2
393844,2
393845,2
393846,2
393847,2
393848,2
393849,2
393850,2
393851,2
393852,2
393853,2
393854,2
393855,2
393856,2
393857,2
393858,2
393859,2
393860,2
393861,2
393862,2
393863,2
393864,2
393865,2
393866,2
393867,2
393868,2
393869,2
393870,2
393871,2
393872,2
393873,2
393874,2
393875,2
393876,2
393877,2
393878,2
393879,2
393880,2
393881,2
393882,2
393883,2
393884,2
393885,2
393886,2
393887,2
393888,2
393889,2
393890,2
393891,2
393892,2
393893,2
393894,2
393895,2
393896,2
393897,2
393898,2
393899,2
393900,2
393905,2
393906,2
393907,2
393908,2
393912,2
393913,2
393914,2
393915,2
393920,2
393921,2
393922,2
393923,2
393927,2
393928,2
393929,2
393932,2
393933,2
393934,2
393938,2
393939,2
393940,2
393951,2
393952,2
393953,2
394626,2
394627,2
394641,2
394642,2
394657,2
394658,2
394659,2
394660,2
394675,2
394676,2
394677,2
394678,2
394694,2
394695,2
394712,2
394713,2
394715,2
394733,2
394734,2
394735,2
394784,2
394785,2
394807,2
394808,2
395292,2
395304,2
395315,2
395479,2
395480,2
395490,2
395491,2
395492,2
395493,2
395502,2
395503,2
395504,2
395505,2
395506,2
395507,2
395517,2
395518,2
395519,2
395520,2
395536,2
395593,2
395606,2
395607,2
395608,2
395619,2
395620,2
395632,2
395633,2
395639,2
395640,2
395641,2
395642,2
395643,2
395650,2
395651,2
395652,2
395653,2
395654,2
395655,2
395661,2
395662,2
395663,2
395664,2
395665,2
395666,2
395667,2
395668,2
395669,2
395680,2
395681,2
395691,2
395692,2
395693,2
395704,2
395705,2
395706,2
395707,2
395708,2
395709,2
395710,2
395711,2
395712,2
395713,2
395714,2
395715,2
395716,2
395717,2
395718,2
395719,2
395720,2
395721,2
395722,2
395723,2
395724,2
395725,2
395726,2
395727,2
395728,2
395729,2
395730,2
395731,2
395732,2
395733,2
395734,2
395735,2
395736,2
395737,2
395738,2
395739,2
395740,2
395741,2
395747,2
395748,2
395749,2
395750,2
395751,2
395759,2
396400,2
396407,2
396408,2
396416,2
396417,2
396498,2
396499,2
396539,2
396540,2
396543,2
396544,2
396546,2
396547,2
396548,2
396550,2
396551,2
396552,2
397704,2
397705,2
397706,2
397715,2
397716,2
397717,2
397718,2
397719,2
397722,2
397723,2
323339,3
323344,3
323364,3
323367,3
323375,3
323495,3
323510,3
323521,3
389870,3
389871,3
389880,3
390156,3
390281,3
390282,3
390291,3
390671,3
390672,3
390673,3
390695,3
390700,3
390714,3
390716,3
390720,3
390721,3
390722,3
390733,3
390734,3
390735,3
390736,3
390738,3
390739,3
390752,3
390753,3
390754,3
390755,3
390756,3
390772,3
390773,3
390774,3
390789,3
390790,3
390791,3
390792,3
390793,3
390808,3
390809,3
390825,3
390826,3
390827,3
390843,3
390844,3
390845,3
390849,3
390850,3
390851,3
390852,3
390853,3
390854,3
390856,3
390866,3
390867,3
390868,3
390869,3
390876,3
390880,3
390881,3
390882,3
390886,3
390891,3
390895,3
390896,3
391927,3
391928,3
391929,3
391930,3
391931,3
391932,3
391934,3
391935,3
391937,3
391938,3
391939,3
391965,3
391966,3
392058,3
392060,3
392077,3
392078,3
392079,3
392094,3
392095,3
392096,3
392097,3
392108,3
392109,3
392110,3
392116,3
392117,3
392118,3
392119,3
392124,3
392125,3
392126,3
392129,3
392130,3
392131,3
392132,3
393476,3
393704,3
393705,3
393706,3
393707,3
393708,3
393709,3
393710,3
393711,3
393712,3
393713,3
393714,3
393715,3
393716,3
393717,3
393718,3
393719,3
393720,3
393721,3
393722,3
393723,3
393724,3
393725,3
393726,3
393727,3
393728,3
393729,3
393736,3
393737,3
393738,3
393739,3
393740,3
393741,3
393749,3
393750,3
393751,3
393752,3
393762,3
393763,3
393764,3
393765,3
393775,3
393776,3
393777,3
393788,3
394519,3
394520,3
394522,3
394523,3
394524,3
394525,3
394526,3
394527,3
394528,3
394530,3
394531,3
394532,3
394533,3
394534,3
394536,3
394537,3
394538,3
394539,3
394542,3
394543,3
394544,3
394545,3
394549,3
394550,3
394556,3
394557,3
394564,3
394572,3
394759,3
394760,3
394761,3
394762,3
394786,3
394787,3
394809,3
394810,3
394833,3
394834,3
394835,3
394836,3
394837,3
394858,3
394859,3
394860,3
394861,3
394862,3
394885,3
394886,3
394887,3
394889,3
394908,3
395336,3
395337,3
395471,3
395472,3
395473,3
395474,3
395475,3
395476,3
395481,3
395482,3
395483,3
395484,3
395485,3
395486,3
395487,3
395488,3
395494,3
395495,3
395496,3
395497,3
395498,3
395499,3
395508,3
395509,3
395510,3
395511,3
395512,3
395513,3
395514,3
395515,3
395516,3
395521,3
395522,3
395523,3
395524,3
395525,3
395526,3
395527,3
395528,3
395529,3
395530,3
395531,3
395532,3
395533,3
395534,3
395537,3
395538,3
395539,3
395540,3
395541,3
395542,3
395543,3
395544,3
395545,3
395546,3
395547,3
395548,3
395549,3
395550,3
395551,3
395552,3
395553,3
395554,3
395555,3
395556,3
395557,3
395558,3
395559,3
395560,3
395561,3
395562,3
395563,3
395564,3
395565,3
395566,3
395567,3
395568,3
395569,3
395570,3
395571,3
395572,3
395573,3
395574,3
395575,3
395576,3
395577,3
395578,3
395579,3
395580,3
395581,3
395582,3
395583,3
395584,3
395585,3
395586,3
395592,3
395594,3
395595,3
395596,3
396463,3
396464,3
396465,3
396466,3
396467,3
396471,3
396472,3
396473,3
396480,3
396481,3
396482,3
396485,3
396486,3
396487,3
396488,3
396489,3
396490,3
396493,3
396494,3
396495,3
396496,3
396497,3
396500,3
396501,3
396502,3
396503,3
396504,3
396507,3
396508,3
396509,3
396510,3
396511,3
396512,3
396513,3
396518,3
396519,3
396524,3
396529,3
323342,4
323346,4
323348,4
323351,4
323356,4
323357,4
389681,4
390157,4
390266,4
390267,4
390283,4
390284,4
390285,4
390286,4
390287,4
390288,4
390289,4
390290,4
390292,4
390293,4
390750,4
390751,4
390757,4
390764,4
390765,4
390766,4
390767,4
390768,4
390769,4
390770,4
390771,4
390775,4
390776,4
390777,4
390778,4
390779,4
390780,4
390781,4
390782,4
390783,4
390784,4
390785,4
390786,4
390787,4
390788,4
390794,4
390795,4
390796,4
390797,4
390798,4
390799,4
390800,4
390801,4
390802,4
390803,4
390804,4
390805,4
390806,4
390807,4
390810,4
390811,4
390812,4
390813,4
390814,4
390815,4
390816,4
390817,4
390818,4
390819,4
390820,4
390821,4
390822,4
390823,4
390824,4
390828,4
390829,4
390830,4
390831,4
390832,4
390833,4
390834,4
390835,4
390836,4
390837,4
390838,4
390839,4
390840,4
390841,4
390842,4
390846,4
390847,4
390848,4
390855,4
390857,4
390858,4
390859,4
390860,4
390861,4
390863,4
390864,4
390865,4
390870,4
390871,4
390872,4
390873,4
390877,4
390878,4
390879,4
390883,4
390884,4
390885,4
390892,4
390893,4
390894,4
390898,4
390899,4
390906,4
390907,4
390908,4
390920,4
391933,4
391936,4
391940,4
391941,4
391942,4
391943,4
391944,4
391945,4
391946,4
391947,4
391948,4
391949,4
391950,4
391951,4
391952,4
391953,4
391954,4
391955,4
391956,4
391957,4
391958,4
391959,4
391960,4
391961,4
391962,4
391963,4
391964,4
391967,4
391973,4
391984,4
392002,4
392024,4
392044,4
392061,4
392062,4
392063,4
392080,4
392081,4
392082,4
392098,4
392099,4
392100,4
392101,4
392111,4
392112,4
392113,4
392114,4
392120,4
392121,4
392122,4
392123,4
392127,4
392128,4
392133,4
392134,4
392135,4
393789,4
393790,4
393791,4
393806,4
393807,4
393808,4
393822,4
394136,4
394546,4
394548,4
394551,4
394552,4
394553,4
394554,4
394555,4
394558,4
394559,4
394560,4
394561,4
394562,4
394563,4
394565,4
394566,4
394567,4
394568,4
394569,4
394570,4
394573,4
394574,4
394575,4
394576,4
394577,4
394578,4
394579,4
394580,4
394581,4
394582,4
394583,4
394584,4
394585,4
394586,4
394587,4
394588,4
394590,4
394591,4
394592,4
394593,4
394594,4
394595,4
394596,4
394597,4
394598,4
394599,4
394600,4
394601,4
394602,4
394603,4
394604,4
394605,4
394606,4
394610,4
394611,4
394612,4
394613,4
394614,4
394615,4
394616,4
394617,4
394618,4
394619,4
394620,4
394621,4
394628,4
394629,4
394630,4
394631,4
394632,4
394633,4
394634,4
394643,4
394644,4
394645,4
394646,4
394647,4
394648,4
394661,4
394662,4
394663,4
394679,4
394680,4
394681,4
394696,4
394697,4
394698,4
394699,4
394700,4
394714,4
394716,4
394717,4
394718,4
394719,4
394736,4
394737,4
394738,4
394739,4
394763,4
394764,4
394788,4
394789,4
394811,4
394812,4
395464,4
395466,4
395467,4
395478,4
395489,4
395500,4
395501,4
396434,4
396435,4
396436,4
396437,4
396439,4
396443,4
396444,4
396445,4
396446,4
396447,4
396448,4
396449,4
396452,4
396453,4
396454,4
396455,4
396457,4
396458,4
396460,4
396461,4
396462,4
396468,4
396469,4
396470,4
396474,4
396475,4
396476,4
396477,4
396478,4
396479,4
396483,4
396484,4
396491,4
396492,4
323259,5
323261,5
323331,5
323334,5
323336,5
323340,5
387661,5
387964,5
389382,5
389389,5
389390,5
389427,5
389435,5
389659,5
389679,5
389687,5
389688,5
389690,5
389691,5
389692,5
389693,5
389694,5
389695,5
389696,5
389697,5
389698,5
389699,5
389700,5
389701,5
389702,5
389703,5
389704,5
389705,5
389706,5
389707,5
389868,5
389869,5
389875,5
389876,5
389877,5
390155,5
390220,5
390221,5
390224,5
390225,5
390226,5
390227,5
390228,5
390229,5
390230,5
390231,5
390232,5
390233,5
390234,5
390235,5
390236,5
390237,5
390238,5
390239,5
390240,5
390241,5
390521,5
390529,5
390862,5
390874,5
390875,5
390887,5
390888,5
390889,5
390890,5
390897,5
390900,5
390901,5
390902,5
390903,5
390904,5
390905,5
390909,5
390910,5
390911,5
390912,5
390913,5
390914,5
390917,5
390918,5
390919,5
390921,5
390922,5
390923,5
390924,5
390925,5
390926,5
390927,5
390936,5
390937,5
390938,5
390939,5
390949,5
390950,5
391968,5
394047,5
394048,5
394059,5
394060,5
394061,5
394062,5
394063,5
394065,5
394084,5
394085,5
394086,5
394087,5
394088,5
394109,5
394110,5
394111,5
394112,5
394113,5
394137,5
394138,5
394161,5
394184,5
394517,5
394518,5
394521,5
394529,5
394535,5
394540,5
394541,5
394547,5
394571,5
395289,5
395291,5
395293,5
395294,5
395295,5
395296,5
395297,5
395298,5
395299,5
395300,5
395301,5
395302,5
395303,5
395305,5
395306,5
395307,5
395308,5
395309,5
395310,5
395311,5
395312,5
395313,5
395314,5
395316,5
395317,5
395318,5
395319,5
395320,5
395321,5
395322,5
395323,5
395324,5
395325,5
395326,5
395327,5
395328,5
395329,5
395330,5
395331,5
395332,5
395333,5
395334,5
395338,5
395339,5
395340,5
395341,5
395342,5
395343,5
395344,5
395346,5
395347,5
395348,5
395349,5
395458,5
395462,5
395463,5
395468,5
395469,5
395470,5
395477,5
397348,5
397370,5
397371,5
397394,5
397573,5
397574,5
397589,5
397590,5
397597,5
397606,5
397607,5
397608,5
397610,5
397612,5
397613,5
397614,5
397615,5
397624,5
397625,5
397626,5
397627,5
397628,5
397629,5
397630,5
397631,5
397632,5
397633,5
397639,5
397640,5
397641,5
397642,5
397643,5
397644,5
397645,5
397655,5
397656,5
397657,5
397658,5
397659,5
397660,5
397661,5
397671,5
397672,5
397673,5
397674,5
397675,5
397676,5
397677,5
397686,5
397687,5
397688,5
397689,5
397690,5
397691,5
397692,5
397693,5
397694,5
397695,5
397696,5
397697,5
397699,5
397700,5
397701,5
397702,5
397703,5
397707,5
397708,5
397709,5
397710,5
397711,5
397713,5
397714,5
397720,5
397721,5
398806,5
398807,5
398808,5
398809,5
398813,5
398814,5
398815,5
398816,5
398817,5
398819,5
398820,5
398821,5
398822,5
398823,5
398825,5
399900,5
399901,5
399902,5
399943,5
399944,5
399984,5
399985,5
400115,5
400116,5
400123,5
323349,6
323361,6
323667,6
387533,6
387967,6
388576,6
389311,6
389349,6
389350,6
389351,6
389352,6
389353,6
389354,6
389355,6
389356,6
389357,6
389358,6
389359,6
389360,6
389361,6
389362,6
389366,6
389367,6
389368,6
389369,6
389370,6
389371,6
389372,6
389375,6
389376,6
389377,6
389378,6
389379,6
389380,6
389383,6
389384,6
389385,6
389660,6
389661,6
389662,6
389664,6
389665,6
389666,6
389667,6
389668,6
390158,6
390210,6
390211,6
390214,6
390215,6
390216,6
390222,6
390223,6
390242,6
390243,6
390244,6
390245,6
390246,6
390256,6
390263,6
390265,6
390268,6
390269,6
390503,6
390505,6
390512,6
390513,6
390514,6
390522,6
390523,6
390524,6
390525,6
390530,6
390531,6
390532,6
390533,6
390534,6
390539,6
390540,6
390541,6
390542,6
390543,6
390544,6
390546,6
390550,6
390551,6
390552,6
390553,6
390554,6
390555,6
390558,6
390559,6
390560,6
390561,6
390562,6
390563,6
390564,6
390565,6
390567,6
390568,6
390569,6
390570,6
390571,6
390572,6
390573,6
390575,6
390576,6
390577,6
390578,6
390579,6
390581,6
390583,6
390584,6
390586,6
390587,6
394114,6
394139,6
394162,6
394185,6
394186,6
394215,6
395453,6
395454,6
395455,6
395456,6
395457,6
395459,6
395460,6
395461,6
395465,6
396396,6
396397,6
396398,6
396399,6
396401,6
396402,6
396403,6
396404,6
396405,6
396409,6
396410,6
396411,6
396418,6
396419,6
396420,6
396424,6
396425,6
396426,6
396427,6
396428,6
396429,6
396430,6
396438,6
397622,6
397623,6
397638,6
397646,6
397647,6
397648,6
397649,6
397650,6
397651,6
397653,6
397654,6
397662,6
397663,6
397664,6
397665,6
397666,6
397667,6
397668,6
397669,6
397670,6
397678,6
397679,6
397680,6
397681,6
397682,6
397683,6
397684,6
397698,6
398002,6
398003,6
398004,6
398005,6
398006,6
398234,6
398235,6
398236,6
398237,6
398243,6
398244,6
398245,6
398246,6
398249,6
398250,6
398251,6
398252,6
398253,6
398254,6
398258,6
398259,6
398260,6
398261,6
398262,6
398263,6
398270,6
398271,6
398272,6
398273,6
398278,6
398280,6
398281,6
398282,6
398285,6
398292,6
398750,6
398765,6
398766,6
398767,6
398779,6
398780,6
398781,6
398782,6
398783,6
398793,6
398794,6
398795,6
398796,6
398797,6
398798,6
398799,6
399700,6
399754,6
399755,6
399760,6
399802,6
399803,6
399804,6
399805,6
399806,6
399807,6
399847,6
399848,6
399849,6
399850,6
399851,6
399852,6
399853,6
399895,6
399896,6
399897,6
399898,6
399899,6
399938,6
399939,6
399940,6
399941,6
399942,6
399977,6
399978,6
399979,6
399980,6
399981,6
399982,6
399983,6
400015,6
400016,6
400017,6
400018,6
400019,6
400020,6
400021,6
400022,6
400051,6
400052,6
400053,6
400054,6
400055,6
400056,6
400057,6
400058,6
400059,6
400082,6
400083,6
400084,6
400086,6
400087,6
